pair,Date,base,fore,spot,ret_1m,rate_base,rate_fore,carry_nom_1m,carry_real_1m,policy_bias,CarryScore,cpi_yoy_base,cpi_yoy_fore,dSpot_12m,dPPP_12m,Value_PPP,ValueScore,mom_3m,ma_fast,ma_slow,ma_signal,rsi_14,rsi_signal,z_bb,MomentumScore,gdp_yoy_base,gdp_yoy_fore,gdp_yoy_diff,cpi_yoy_diff,MacroScore,hedge_cost_1m,HedgeCostScore,FX_Score,FX_Score_next,HedgeRatio
EURCHF,2018-05-31,EUR,CHF,1.1528,-0.037407427588325354,-0.003748100111432784,-0.79555,-0.7918018998885672,-1.7726238176967863,-0.7883692355448568,-0.7699083363597525,0.019178082191780854,1.0,0.0577147591252363,0.9808219178082191,0.9231071586829829,0.6769662616768666,0.0008765117132877587,1.1749666666666665,1.1551175,1.0,69.40637155028712,0.3881274310057424,0.6613619945098077,0.16215863585266968,0.11085371163345581,inf,inf,0.9808219178082191,2.0001292356130045,0.7918018998885672,-0.694459040336772,0.3822411406927058,0.3231291001994254,0.5
EURCHF,2018-06-30,EUR,CHF,1.15704,0.0036712540801642213,-0.0034945086272650805,-0.78,-0.776505491372735,-5.258257316190253,-0.7841536956306511,-1.8396863715491205,0.018248175182481674,4.5,0.055074127501702624,4.481751824817518,4.4266776973158155,1.8404576804132273,-0.015709463865825862,1.16886,1.1602841666666668,1.0,67.75972283218664,0.3551944566437328,0.6818297397201625,-0.4029701025615838,0.10732333214742207,3.0,2.892676667852578,4.481751824817518,1.2093357723171168,0.776505491372735,-0.6270236745112223,0.26930146168762775,0.3822411406927058,0.5
EURCHF,2018-07-31,EUR,CHF,1.15794,0.0007775445535970482,-0.003875726927574874,-0.7766,-0.7727242730724251,-3.7507261062529933,-0.77461488222258,-1.2973342527571166,0.021998166819431786,3.0,0.011325267389306948,2.978001833180568,2.966676565791261,1.2842282666838902,-0.032958628954564084,1.1559266666666668,1.1613708333333335,-1.0,67.28074085078991,0.3456148170157982,0.6266202450350851,-1.508415358793604,0.13842550500059292,3.0,2.861574494999407,2.978001833180568,0.9563816076318875,0.7727242730724251,-0.5911532724922683,-0.010004166916118587,0.26930146168762775,0.5
EURCHF,2018-08-31,EUR,CHF,1.12424,-0.02953531252658416,-0.0037094450170793714,-0.7826,-0.7788905549829206,-2.157866788986577,-0.7758074140276728,-0.7769820024577,0.021023765996343702,1.4,-0.015524986696236712,1.3789762340036562,1.394501220699893,0.739396018444771,-0.02508651389282289,1.1464066666666668,1.159905,-1.0,56.38279269039082,0.12765585380781644,-0.23299414750447986,-1.3595411802093689,0.13842550500059292,3.0,2.861574494999407,1.3789762340036562,0.7065532389479766,0.7788905549829206,-0.5830514273663574,-0.19316469009969628,-0.010004166916118587,0.5
EURCHF,2018-09-30,EUR,CHF,1.1398,0.013745556608409634,-0.0033748756402309787,-0.7796,-0.776225124359769,-1.183772786934854,-0.7775578396713447,-0.46452927748029377,0.021023765996343702,0.4285714285714286,-0.0036693432418978544,0.4075476625750849,0.41121700581698273,0.40816865974137273,-0.015012211364577477,1.1406599999999998,1.1595558333333333,-1.0,48.68854145237602,-0.026229170952479564,0.06705359177632796,-0.9596013928052995,0.13842550500059292,-1.6,-1.738425505000593,0.4075476625750849,-0.10383004291677883,0.776225124359769,-0.5500596735261233,-0.3074044488991164,-0.19316469009969628,0.5
EURCHF,2018-10-31,EUR,CHF,1.14086,0.0009295555464879091,-0.0040176809893535115,-0.7836,-0.7795823190106465,-1.3282629377549595,-0.7779037216852077,-0.4958916890284807,0.022747952684258443,0.5714285714285716,-0.018153732684549506,0.5486806187443132,0.5668343514288627,0.45086287207720616,-0.014860200371686616,1.1349666666666665,1.1578141666666666,-1.0,49.74796029725097,-0.005040794054980608,-0.008204457886875429,-0.904748187346383,0.11715924944617107,-1.6,-1.7171592494461712,0.5486806187443132,-0.07968022941791839,0.7795823190106465,-0.5344080181409422,-0.3096706705591314,-0.3074044488991164,0.5
EURCHF,2018-11-30,EUR,CHF,1.13087,-0.008795115966400868,-0.0036138071975528874,-0.8308,-0.8271861928024471,-0.9330430752090104,-0.8033842559065467,-0.37748158653687164,0.019143117593436676,0.125,-0.03474273276703527,0.10585688240656332,0.1405996151735986,0.31407189197009705,0.005879996188496675,1.1371766666666667,1.1544825,-1.0,46.72425846399679,-0.0655148307200642,-0.4629063275758356,-0.24260679358018744,0.11715924944617107,-1.6,-1.7171592494461712,0.10585688240656332,-0.13973689388155275,0.8271861928024471,-0.6123537173739647,-0.2620360305279168,-0.3096706705591314,0.5
EURCHF,2018-12-31,EUR,CHF,1.12553,-0.004733212169352741,-0.0037277728813749356,-0.7968,-0.793072227118625,-0.6498406865534471,-0.8101292099605361,-0.2760295797003519,0.01823154056517784,-0.1250000000000001,-0.03899754551501183,-0.14323154056517795,-0.10423399505016612,0.22800389326836773,-0.0125987725892657,1.13242,1.1507525,-1.0,40.35564073896607,-0.19288718522067852,-0.8098196116816009,-0.9724278265019722,0.11639213100517454,-0.9,-1.0163921310051744,-0.14323154056517795,-0.0746878036691038,0.793072227118625,-0.5221903149373253,-0.2600242318117178,-0.2620360305279168,0.5
EURCHF,2019-01-31,EUR,CHF,1.13814,0.011141315155053039,-0.0037900873984773042,-0.7882,-0.7844099126015227,-0.6268738706618111,-0.7887410698600739,-0.2569732535830012,0.014678899082568808,-0.1428571428571428,-0.01562232103290323,-0.1575360419397116,-0.14191372090680837,0.2095886766927203,-0.0023870129807005702,1.1315133333333334,1.1492591666666667,-1.0,41.45283511889206,-0.1709432976221588,-0.4880580039638621,-0.49989370945918177,0.07984155045970742,-0.9,-0.9798415504597074,-0.1575360419397116,-0.0793251448584512,0.7844099126015227,-0.46918203659248503,-0.22429071836977962,-0.2600242318117178,0.5
EURCHF,2019-02-28,EUR,CHF,1.13494,-0.0028155648846273917,-0.0034225307862136845,-0.7844,-0.7809774692137863,-0.7663388598816727,-0.7826936909076545,-0.2868221171454623,0.014638609332113584,0.0,-0.01473746788996555,-0.014638609332113584,9.885855785196629e-05,0.24846348047932795,0.0035925381010729063,1.1328699999999998,1.147855,-1.0,40.8887056033816,-0.18222588793236796,-0.8721333655866105,-0.3509516371197382,0.07984155045970742,-0.9,-0.9798415504597074,-0.014638609332113584,-0.06686862577416432,0.7809774692137863,-0.4316784295203413,-0.22156594417253195,-0.22429071836977962,0.5
EURCHF,2019-03-31,EUR,CHF,1.11635,-0.016515351237613066,-0.003555822993521307,-0.7866,-0.7830441770064787,-0.643405567674365,-0.7820108231101325,-0.2414608784113126,0.014638609332113584,-0.1250000000000001,-0.05151004878685646,-0.1396386093321137,-0.08812856054525724,0.21658585777733103,-0.008189600967187419,1.12981,1.1429375,-1.0,39.989916813713094,-0.2002016637257381,-1.6745103663720278,-0.9044572304341053,0.07984155045970742,-0.9,-0.9798415504597074,-0.1396386093321137,-0.09169950298556964,0.7830441770064787,-0.41163025670372566,-0.21113775537507948,-0.22156594417253195,0.5
EURCHF,2019-04-30,EUR,CHF,1.1432,0.023766912771211637,-0.003906050743024192,-0.7934,-0.7894939492569758,-0.6473613974084635,-0.7862690631317273,-0.23358522248662514,0.017132551848512145,-0.1250000000000001,-0.04576984565798009,-0.14213255184851226,-0.09636270619053217,0.20886640580105412,0.00443599664897118,1.1314966666666668,1.1384758333333334,-1.0,48.05594532204768,-0.03888109355904646,-0.31631822259301423,-0.1491353747921894,0.02100739713842459,-0.9,-0.9210073971384246,-0.14213255184851226,-0.08284588966442988,0.7894939492569758,-0.406763386974964,-0.17811449638881915,-0.21113775537507948,0.5
EURCHF,2019-05-31,EUR,CHF,1.11781,-0.02245993367586456,-0.003778757434283797,-0.808,-0.8042212425657163,-0.39167643969833266,-0.796857595911346,-0.14924976640973453,0.012544802867383575,-0.4,-0.030822351745519297,-0.4125448028673836,-0.3817224511218643,0.11292105028130453,-0.015208372142265988,1.1257866666666665,1.1355600000000001,-1.0,37.081930415263756,-0.2583613916947249,-1.4501010483111616,-1.1158114779921546,0.02100739713842459,-0.9,-0.9210073971384246,-0.4125448028673836,-0.1212741253674404,0.8042212425657163,-0.43344659738841934,-0.24446287032531155,-0.17811449638881915,0.5
EURCHF,2019-06-30,EUR,CHF,1.11039,-0.0066601089914939265,-0.003307893786776539,-0.8114,-0.8080921062132235,-0.3410018488003853,-0.8061566743894699,-0.12408165782674924,0.012544802867383575,-0.4545454545454546,-0.041153714817177445,-0.46709025741283816,-0.4259365425956607,0.0934107617200592,-0.005353129896146849,1.1238,1.1316724999999999,-1.0,29.321327649791684,-0.4135734470041663,-1.5802778008798877,-0.8255099298610299,0.02100739713842459,-0.41666666666666663,-0.4376740638050912,-0.46709025741283816,-0.05908154822761892,0.8080921062132235,-0.421721888538752,-0.237072408223551,-0.24446287032531155,0.5
EURCHF,2019-07-31,EUR,CHF,1.10114,-0.008365298179519837,-0.004030343489268784,-0.8172,-0.8131696565107313,-0.05330418565871342,-0.8106308813619774,-0.030119828995065306,0.009865470852017832,-0.75,-0.05029655755029433,-0.7598654708520178,-0.7095689133017236,-0.00010311737860971691,-0.03748534084687832,1.10978,1.1269391666666666,-1.0,35.16369902354968,-0.29672601952900635,-1.7413030116308437,-1.8541192947340055,-0.01336429532531791,-0.41666666666666663,-0.4033023713413487,-0.7598654708520178,-0.0968209468942695,0.8131696565107313,-0.41625138551998353,-0.3806280985057036,-0.237072408223551,0.5
EURCHF,2019-08-31,EUR,CHF,1.0888,-0.011269834431523004,-0.0036084754453638013,-0.8856,-0.8819915245546363,-0.12393422822518241,-0.8475805905326838,-0.060122722895578684,0.008057296329453845,-0.75,-0.032031079455233175,-0.7580572963294538,-0.7260262168742206,-0.005395311461370742,-0.026295241602536767,1.10011,1.1239858333333332,-1.0,31.27332601536773,-0.3745334796926454,-1.9409658157681418,-1.4346960291482678,-0.01336429532531791,-0.41666666666666663,-0.4033023713413487,-0.7580572963294538,-0.09575363705959163,0.8819915245546363,-0.39537351956218847,-0.40708912727815627,-0.3806280985057036,0.5
EURCHF,2019-09-30,EUR,CHF,1.08753,-0.001167102548012916,-0.004155303913831343,-0.81,-0.8058446960861687,0.1066888759818706,-0.8439181103204025,-0.016156674590782308,0.01253357206803929,-0.9,-0.046943738611655725,-0.9125335720680393,-0.8655898334563836,-0.0147143783665142,-0.020802235159055757,1.09249,1.1196300000000001,-1.0,30.71698526592546,-0.3856602946814908,-1.721168654192561,-1.192980336695742,-0.015806530954757925,-2.3333333333333335,-2.3175268023785756,-0.9125335720680393,-0.37579636732345484,0.8058446960861687,-0.32749260959847143,-0.4504231059087152,-0.40708912727815627,0.5
EURCHF,2019-10-31,EUR,CHF,1.10009,0.01148292483211183,-0.004796738688841007,-0.79,-0.785203261311159,0.4946414491385336,-0.7955239786986639,0.11009451675483772,0.007117437722419906,-1.2727272727272727,-0.036390369326031805,-1.2798447104496926,-1.2434543411236607,-0.13665868763651276,-0.0009540121474240909,1.0921399999999999,1.1162325,-1.0,42.51997769931243,-0.14960044601375144,-1.1369672551818342,-0.35679921853995106,-0.020748339470646027,-2.3333333333333335,-2.3125849938626875,-1.2798447104496926,-0.4221127920172406,0.785203261311159,-0.17808554587833347,-0.33366726586963763,-0.4504231059087152,0.5
EURCHF,2019-11-30,EUR,CHF,1.10187,0.0016167418006880763,-0.004375562942885658,-0.8298,-0.8254244370571143,0.29820903541356747,-0.8053138491841367,0.04729961126777172,0.012522361359570633,-1.1111111111111112,-0.02597851155894286,-1.1236334724706818,-1.097654960911739,-0.08624321476558604,0.01193256408478699,1.0964966666666667,1.1138158333333334,-1.0,37.15543515069419,-0.25689129698611624,-0.9843975959130995,-0.0018580744688086956,-0.020748339470646027,-2.3333333333333335,-2.3125849938626875,-1.1236334724706818,-0.3921702179758629,0.8254244370571143,-0.33125263274119743,-0.2247330332265353,-0.33366726586963763,0.5
EURCHF,2019-12-31,EUR,CHF,1.08559,-0.0148851184397569,-0.004865044367804661,-0.7806,-0.7757349556321953,-0.048020414130724554,-0.8005796963446548,-0.044547141637554306,0.013428827215756556,-0.7142857142857142,-0.03613041782934702,-0.7277145415014707,-0.6915841236721237,0.04516982685512486,-0.0017854518069569947,1.09585,1.1104874999999998,-1.0,33.03247989193834,-0.33935040216123324,-1.6017861145428982,-0.5744365991719385,-0.020253363315907547,4.0,4.020253363315907,-0.7277145415014707,0.6170624819760753,0.7757349556321953,0.055132155196485795,-0.10816614229350431,-0.2247330332265353,0.5
EURCHF,2020-01-31,EUR,CHF,1.06888,-0.015512246701647761,-0.004673452390769217,-0.7734,-0.7687265476092308,-0.08849749396245565,-0.772230751620713,-0.03410900966082118,0.013562386980108476,-0.6666666666666666,-0.06278397968604782,-0.6802290536467751,-0.6174450739607273,0.052183884164193894,-0.028780623340716585,1.0854466666666667,1.1047158333333333,-1.0,31.723568606639503,-0.3655286278672099,-1.9872299475787334,-1.4709991430068308,-0.020253363315907547,4.0,4.020253363315907,-0.6802290536467751,0.6091725573687589,0.7687265476092308,1.6816167828078923,-0.08374187045814947,-0.10816614229350431,0.5
EURCHF,2020-02-29,EUR,CHF,1.06458,-0.004031016117095526,-0.004229947590404404,-0.825,-0.8207700524095956,0.3567171733192893,-0.7947483000094131,0.13242487301166142,0.010820559062218127,-1.1666666666666667,-0.06399943091851595,-1.1774872257288849,-1.113487794810369,-0.1463058358097347,-0.03442838125850019,1.0730166666666667,1.0988525,-1.0,31.919311776920793,-0.36161376446158416,-1.8957657284176366,-1.6958528151714092,-0.020253363315907547,4.0,4.020253363315907,-1.1774872257288849,0.5162530206073412,0.8207700524095956,-1.4557396930747082,-0.2148812855403446,-0.08374187045814947,0.5
EURCHF,2020-03-31,EUR,CHF,1.06041,-0.0039247293895172675,-0.004791073283164415,-0.7804,-0.7756089267168356,0.956711052672576,-0.7981894895632156,0.31007460668498593,0.0180342651036971,-1.7142857142857144,-0.051408809070420156,-1.7323199793894115,-1.6809111703189914,-0.316968461866704,-0.023467992208260555,1.0646233333333335,1.0941908333333334,-1.0,25.7260633314596,-0.485478733370808,-1.8367005814381192,-1.4366427525149694,-0.029825794713482567,-16.0,-15.970174205286517,-1.7323199793894115,-1.9173384660429775,0.7756089267168356,1.155856973415531,-0.37738739681252237,-0.2148812855403446,0.5
EURCHF,2020-04-30,EUR,CHF,1.05776,-0.0025021611887578177,-0.004518177546124491,-0.7218,-0.7172818224538755,1.8576928482654762,-0.7464453745853555,0.6707756952376493,0.0035460992907800915,-2.5714285714285716,-0.07767788303038961,-2.5749746707193517,-2.497296787688962,-0.6520203701773863,-0.010457906695370611,1.0609166666666667,1.0870708333333334,-1.0,25.814740536475256,-0.4837051892704949,-1.6791521249278982,-1.0322665009934746,-0.018842237146894703,-16.0,-15.981157762853105,-2.5749746707193517,-1.9173384660429775,0.7172818224538755,5.091731147873327,-0.35342471143340753,-0.37738739681252237,0.5
EURCHF,2020-05-31,EUR,CHF,1.06745,0.009119162013064994,-0.004402220174409166,-0.761,-0.7565977798255908,2.4118387983455007,-0.7369398011397332,0.9021911348211693,0.001769911504424737,-3.166666666666667,-0.04609878734146006,-3.1684365781710917,-3.1223377908296315,-0.9236503814954832,0.0026922714347899085,1.0618733333333334,1.0828741666666666,-1.0,33.77140581441654,-0.32457188371166923,-1.2116475150320463,-0.40367023890632175,-0.018842237146894703,-16.0,-15.981157762853105,-3.1684365781710917,-1.9173384660429775,0.7565977798255908,1.9562456265556787,-0.25432108407917325,-0.35342471143340753,0.5
EURCHF,2020-06-30,EUR,CHF,1.06419,-0.003058680210151654,-0.00490969338521996,-0.7674,-0.76249030661478,2.4086011388129487,-0.7595440432201854,0.9381276504384439,0.004424778761061843,-3.166666666666667,-0.042497358560117784,-3.171091445427729,-3.1285940868676114,-0.9599407558098486,0.003558320614155522,1.0631333333333333,1.0790241666666667,-1.0,18.910836546785134,-0.6217832690642973,-1.2055450189688386,-0.5717287726264476,-0.051838551303157065,-10.285714285714286,-10.233875734411129,-3.171091445427729,-1.8681192558097295,0.76249030661478,1.5376376099355955,-0.1683012082086058,-0.25432108407917325,0.5
EURCHF,2020-07-31,EUR,CHF,1.07584,0.010887805392014643,-0.00480306957344423,-0.7878,-0.7829969304265557,3.221443566909146,-0.7727436185206679,1.2855806150008589,0.00444049733570151,-4.0,-0.023244254988583304,-4.004440497335701,-3.981196242347118,-1.3349534507137237,0.016948287194927983,1.0691599999999999,1.0769158333333333,-1.0,31.483278919968114,-0.37033442160063773,-0.7130713666013616,0.10799977816072952,-0.04561371864977937,-10.285714285714286,-10.240100567064507,-4.004440497335701,-1.8681192558097295,0.7829969304265557,0.32028936997847834,-0.23554346376168198,-0.1683012082086058,0.5
EURCHF,2020-08-31,EUR,CHF,1.07873,0.0026826714687491343,-0.004828393007461962,-0.7886,-0.783771606992538,3.216228393007462,-0.7833842687095469,1.3221277794140973,0.0,-4.0,-0.009291749088311166,-4.0,-3.990708250911689,-1.3694635235723618,0.010511796650612124,1.0729199999999999,1.0760766666666666,-1.0,35.45036764705877,-0.2909926470588246,-0.5372921772337982,-0.05557265264310013,-0.04561371864977937,-10.285714285714286,-10.240100567064507,-4.0,-1.8681192558097295,0.783771606992538,0.27345268335790707,-0.26232384395833935,-0.23554346376168198,0.5
EURCHF,2020-09-30,EUR,CHF,1.07945,0.0006672288935229836,-0.004685448886001087,-0.8054,-0.8007145511139989,8.195748755694135,-0.7922430790532684,2.11208223018158,-0.0035366931918655586,-9.0,-0.007457417646775266,-8.996463306808135,-8.98900588916136,-1.9787138969988494,0.014237705754286761,1.0780066666666666,1.0754033333333333,1.0,39.184202652837314,-0.21631594694325373,-0.4343554910911851,0.6614073052631068,-0.03821270277620559,16.25,16.288212702776207,-8.996463306808135,1.2017624366679562,0.8007145511139989,-0.685964402531182,-0.06725670004637352,-0.26232384395833935,0.5
EURCHF,2020-10-31,EUR,CHF,1.06806,-0.010607733425071542,-0.004690446995527342,-0.8046,-0.7999095530044726,-1.8043265141352147,-0.8003120520592357,-0.7386241618931841,-0.004416961130742081,1.0,-0.029548075903958637,1.004416961130742,1.0339650370347007,0.7648598607661288,-0.007257833062799424,1.0754133333333333,1.0727341666666665,1.0,39.55900120821584,-0.2088199758356832,-0.820735366713111,-0.18018897582351867,-0.03821270277620559,16.25,16.288212702776207,1.004416961130742,1.965455478889811,0.7999095530044726,-0.6282267232757129,0.07508981529692721,-0.06725670004637352,0.5
EURCHF,2020-11-30,EUR,CHF,1.08405,0.014860108679703124,-0.004871709422304971,-0.8422,-0.837328290577695,-6.843512036160734,-0.8186189217910838,-2.860845372568673,-0.006183745583038913,5.999999999999999,-0.01630470902494359,6.006183745583038,6.0224884546079815,2.9223955408299256,0.004919604148154566,1.0771866666666667,1.0712491666666668,1.0,48.4742195720799,-0.030515608558401935,-0.05668358738866782,0.5304313098654896,-0.03821270277620559,16.25,16.288212702776207,6.006183745583038,1.9006141570931385,0.837328290577695,-1.421719656530666,0.2649282308564604,0.07508981529692721,0.5
EURCHF,2020-12-31,EUR,CHF,1.0812,-0.0026324919948072234,-0.0048770406009595035,-0.8134,-0.8085229593990405,4.188826863922515,-0.8229256249883677,1.832696330206462,-0.0026501766784452485,-5.0,-0.0040520825799939125,-4.997349823321555,-4.993297740741561,-1.894548314050705,0.001619883259824359,1.07777,1.0708833333333334,1.0,40.94699511166486,-0.18106009776670276,-0.05783650963998616,0.3148512880185681,-0.0250888995569174,-0.4,-0.3749111004430826,-4.997349823321555,-0.7417956144626668,0.8085229593990405,-1.0950185678276818,0.1089671616007532,0.2649282308564604,0.5
EURCHF,2021-01-31,EUR,CHF,1.08102,-0.00016649554662861998,-0.004642132913606822,-0.8116,-0.8069578670863932,2.700178618194606,-0.8077404132427168,1.1370418878347313,0.007136485280999194,-3.5,0.011293668575025229,-3.5071364852809994,-3.5184301538560248,-1.1865984845344333,0.01206112113826728,1.08209,1.071895,1.0,39.85203932638964,-0.20295921347220727,0.04473326295587873,0.7059448714449847,-0.0250888995569174,-0.4,-0.3749111004430826,-3.5071364852809994,-0.49383491905191734,0.8069578670863932,-0.9852782530821725,0.04162938668477286,0.1089671616007532,0.5
EURCHF,2021-02-28,EUR,CHF,1.09714,0.014801754060683167,-0.00446819759105388,-0.7988,-0.7943318024089461,-4.785411195807697,-0.8006448347476696,-2.079370474547103,0.008920606601248826,4.0,0.030126438752803922,3.991079393398751,3.960952954645947,2.1110938446732717,0.012002766519247324,1.0864533333333333,1.0746083333333334,1.0,55.63030125767767,0.11260602515355345,1.2653310451384165,1.0976026935049243,-0.0250888995569174,-0.4,-0.3749111004430826,3.991079393398751,0.6508382133089252,0.7943318024089461,-0.25230434305940735,0.06289981540330007,0.04162938668477286,0.5
EURCHF,2021-03-31,EUR,CHF,1.10698,0.008928792781747324,-0.005272543129632101,-0.7952,-0.7899274568703679,-0.1766413629819712,-0.7921296296396569,-0.08900094884264671,0.013286093888396744,-0.6,0.042979960924068514,-0.6132860938883967,-0.6562660548124652,0.06842347454442296,0.02356405129580187,1.0950466666666667,1.0784891666666667,1.0,69.90595611285269,0.39811912225705387,1.8852250922300726,1.7438932902013968,0.011997449057242315,-1.3333333333333333,-1.3453307823905756,-0.6132860938883967,-0.19812984612801646,0.7899274568703679,-0.024822598160905412,0.24828267878632915,0.06289981540330007,0.5
EURCHF,2021-04-30,EUR,CHF,1.09781,-0.008318300496447814,-0.004807735463487894,-0.8022,-0.7973922645365121,0.49123606826143185,-0.79365986070344,0.18016097463960393,0.01590106007067127,-1.2727272727272727,0.03716382161637852,-1.288628332797944,-1.3257921544143225,-0.2091356928576629,0.015412246345982678,1.1006433333333334,1.0818266666666665,1.0,66.52083126180761,0.3304166252361523,1.1783058190057416,1.2201000926607932,0.011997449057242315,-1.3333333333333333,-1.3453307823905756,-1.288628332797944,-0.30215043645763046,0.7973922645365121,-0.44056262841533517,0.3205855153797257,0.24828267878632915,0.5
EURCHF,2021-05-31,EUR,CHF,1.09905,0.0011288840724360955,-0.00495767529215696,-0.7988,-0.793842324707843,0.686247373579735,-0.7956172946221776,0.25663973582704896,0.018551236749116518,-1.4615384615384615,0.02917354367574962,-1.480089698287578,-1.5092632419633276,-0.28176068026562096,0.0017393763577356058,1.10128,1.08446,1.0,69.78697255223267,0.39573945104465336,1.1825922232927086,0.7210604078642359,0.011997449057242315,-1.3333333333333333,-1.3453307823905756,-1.480089698287578,-0.3334713356365584,0.793842324707843,-0.21849064437593038,0.23638161120478166,0.3205855153797257,0.5
EURCHF,2021-06-30,EUR,CHF,1.09685,-0.002003734902386034,-0.004794074094951473,-0.8096,-0.8048059259050485,0.6752347382765848,-0.7993241253064458,0.24471736965217572,0.018502202643171817,-1.4615384615384615,0.03022848898351524,-1.4800406641816333,-1.5102691531651484,-0.27658525639242354,-0.009193151326397753,1.0979033333333332,1.0871816666666667,1.0,70.11009363103202,0.4022018726206403,1.0627598393180666,0.34150360152153,0.10830980559364822,-1.3846153846153846,-1.4929251902090328,-1.4800406641816333,-0.35780456674079675,0.8048059259050485,-0.8323772440754069,0.08367271188350166,0.23638161120478166,0.5
EURCHF,2021-07-31,EUR,CHF,1.07474,-0.020363663528008835,-0.004811400646305142,-0.796,-0.7911885993536949,1.0086935108732429,-0.7979972626293717,0.37779907942799534,0.022104332449160102,-1.7777777777777777,-0.0010229799365082393,-1.7998821102269378,-1.7988591302904295,-0.39165877537496874,-0.021238514357958774,1.0902133333333335,1.08709,1.0,53.32542651217955,0.06650853024359094,-0.3328678409670872,-0.4972315298572018,0.10830980559364822,-1.3846153846153846,-1.4929251902090328,-1.7998821102269378,-0.3990583909975004,0.7911885993536949,-0.05497121779639997,-0.050171022176769775,0.08367271188350166,0.5
EURCHF,2021-08-31,EUR,CHF,1.08075,0.005576472704053481,-0.0051542606668983915,-0.7932,-0.7880457393331016,1.241261543082529,-0.7896171693433982,0.46682332408569577,0.02930728241563063,-2.0,0.0018708212987961076,-2.0293072824156306,-2.0311781037144265,-0.4822182689275909,-0.016790925726341388,1.0841133333333335,1.0872583333333334,-1.0,57.369170523317955,0.14738341046635908,0.10585344777491174,-0.6961138565887389,0.10830980559364822,-1.3846153846153846,-1.4929251902090328,-2.0293072824156306,-0.4263523087333377,0.7880457393331016,0.12549553473779423,-0.16063622026584276,-0.050171022176769775,0.5
EURCHF,2021-09-30,EUR,CHF,1.07857,-0.002019154864172562,-0.004848053106361494,-0.7852,-0.7803519468936385,1.3783658880664322,-0.7841988431133701,0.5157967001771983,0.03371783496007086,-2.125,-0.0008155624588994381,-2.158717834960071,-2.157902272501172,-0.5267889028820604,-0.016806345688127916,1.0780200000000002,1.087185,-1.0,51.32665953931388,0.0265331907862776,-0.08302179605361984,-0.7642848427568526,0.12645987549121052,-0.6666666666666667,-0.7931265421578773,-2.158717834960071,-0.3331395652587551,0.7803519468936385,0.5612032157533278,-0.20335968488436593,-0.16063622026584276,0.5
EURCHF,2021-10-31,EUR,CHF,1.05838,-0.018896652508830658,-0.00469144768128027,-0.7914,-0.7867085523187197,2.2470092826413515,-0.7835302496061791,0.8595287690829259,0.03371783496007086,-3.0,-0.009104481542658555,-3.033717834960071,-3.0246133534174127,-0.87892156546247,-0.015339334668949739,1.0725666666666667,1.0863783333333334,-1.0,41.534237457359254,-0.16931525085281493,-1.4605853613810467,-0.9853471619288199,0.12645987549121052,-0.6666666666666667,-0.7931265421578773,-3.033717834960071,-0.4577345822504558,0.7867085523187197,0.16871311836127054,-0.23997474428377374,-0.20335968488436593,0.5
EURCHF,2021-11-30,EUR,CHF,1.04161,-0.01597184415207959,-0.005206238888761039,-0.8082,-0.802993761111239,2.388752270634793,-0.7948511567149794,0.8943907738058305,0.04888888888888898,-3.142857142857143,-0.03993643437444127,-3.1917460317460318,-3.1518095973715905,-0.9111977993302232,-0.03688765152508281,1.05952,1.0828416666666667,-1.0,36.11274221961246,-0.27774515560775087,-2.2743134419804805,-1.8478165320454607,0.12645987549121052,-0.6666666666666667,-0.7931265421578773,-3.1917460317460318,-0.4721945458361909,0.802993761111239,-0.7870048977926246,-0.36877643356819867,-0.23997474428377374,0.5
EURCHF,2021-12-31,EUR,CHF,1.03752,-0.00393434299517241,-0.004918358751357932,-0.7754,-0.770481641248642,2.1541197759347064,-0.7867377011799406,0.783248782475757,0.049601417183348095,-2.875,-0.041238285374806456,-2.9246014171833483,-2.883363131808542,-0.7779602356269587,-0.03880283965608266,1.0458366666666665,1.0792016666666668,-1.0,38.15728245695675,-0.236854350860865,-2.20764587439038,-1.7803480575209967,0.1236935532034904,0.3333333333333335,0.20963978012984308,-2.9246014171833483,-0.2727470419890151,0.770481641248642,1.1345146731345659,-0.4299616309262107,-0.36877643356819867,0.5
EURCHF,2022-01-31,EUR,CHF,1.04132,0.0036558890846965925,-0.005980578251387314,,,,,,0.0531443755535872,-4.2,-0.037415900743481244,-4.253144375553587,-4.215728474810106,-1.3081068717643376,-0.01625029806255541,1.04015,1.0758933333333334,-1.0,31.700214132762397,-0.36599571734475206,-1.7662425326556006,-0.9825289911777532,0.1236935532034904,0.3333333333333335,0.20963978012984308,-4.253144375553587,-0.46871567270372355,,,-0.6586966587928954,-0.4299616309262107,0.5
EURCHF,2022-02-28,EUR,CHF,1.0286,-0.012290484771366836,-0.005380219025540978,,,,,,0.0610079575596818,-5.4,-0.06450813957553125,-5.461007957559682,-5.39649981798415,-1.7474911727015796,-0.012568938681842654,1.0358133333333333,1.0701816666666668,-1.0,29.229189701469025,-0.4154162059706195,-2.0529499189490497,-0.9199905422708781,0.1236935532034904,0.3333333333333335,0.20963978012984308,-5.461007957559682,-0.6430394864488124,,,-0.844917549577401,-0.6586966587928954,1.0
